product_id,product_handle,product_title,product_status,product_vendor,product_type,variant_id,variant_title,sku,barcode,price,compare_at_price,cost_amount,cost_currency,inv_total_all_locations,inv_at_target_location,inv_detail_json
gid://shopify/Product/8047610560586,flora-series,Flora Series,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694096617546,Flora Micro 15 gal,hmh01829,,250.00,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047610560586,flora-series,Flora Series,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694096650314,Flora Micro 55 gal,hmh01830,,1200.00,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047610560586,flora-series,Flora Series,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694096683082,Hard Water Flora Micro 1 qt,hmh00166,,15.94,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047610560586,flora-series,Flora Series,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694096715850,Hard Water Flora Micro 1 gal,hmh00167,,36.58,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047610560586,flora-series,Flora Series,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694096748618,Hard Water Flora Micro 2.5 gal,hmh00168,,64.95,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047610560586,flora-series,Flora Series,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694096781386,Hard Water Flora Micro 6 gal,hmh00169,,130.00,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047610560586,flora-series,Flora Series,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694096814154,Performance Pack (Complete 8 week grow/bloom starter kit),hmh01422,,52.95,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047610658890,floranova-series,FloraNova Series,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694098124874,FloraNova Grow 16 oz,hmh00185,,15.89,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047610658890,floranova-series,FloraNova Series,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694098157642,FloraNova Grow 1 qt,hmh00186,,29.09,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047610658890,floranova-series,FloraNova Series,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694098190410,FloraNova Grow 1 gal,hmh00187,,92.30,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047610658890,floranova-series,FloraNova Series,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694098223178,FloraNova Grow 2.5 gal,hmh00188,,203.50,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047610658890,floranova-series,FloraNova Series,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694098255946,FloraNova Bloom 16 oz,hmh00189,,15.89,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047610658890,floranova-series,FloraNova Series,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694098288714,FloraNova Bloom 1 qt,hmh00190,,29.09,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047610658890,floranova-series,FloraNova Series,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694098321482,FloraNova Bloom 1 gal,hmh00191,,92.50,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047610658890,floranova-series,FloraNova Series,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694098354250,FloraNova Bloom 2.5 gal,hmh00192,,203.50,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047610757194,maxi-series,Maxi Series,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694098649162,MaxiGro 2.2 lb,hmh00193,,17.19,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047610757194,maxi-series,Maxi Series,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694098681930,MaxiGro 16 lb,hmh00194,,124.50,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047610757194,maxi-series,Maxi Series,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694098714698,MaxiGro 50 lb,hmh00195,,348.50,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047610757194,maxi-series,Maxi Series,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694098747466,MaxiBloom 2.2 lb,hmh00196,,17.19,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047610757194,maxi-series,Maxi Series,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694098780234,MaxiBloom 16 lb,hmh00197,,124.50,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047610757194,maxi-series,Maxi Series,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694098813002,MaxiBloom 50 lb,hmh00198,,348.50,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047610789962,biobud,BioBud,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694098845770,1 qt,hmh00245,,41.36,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047610789962,biobud,BioBud,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694098878538,2.5 gal,hmh00674,,406.50,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047610789962,biobud,BioBud,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694098911306,6 gal,hmh00675,,964.95,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047610789962,biobud,BioBud,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694098944074,1 gal,hmh00246,,166.50,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047610822730,biomarine,BioMarine,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694099075146,1 qt,hmh00247,,20.22,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047610822730,biomarine,BioMarine,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694099107914,1 gal,hmh00248,,51.48,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047610822730,biomarine,BioMarine,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694099140682,2.5 gal,hmh00676,,112.96,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047610822730,biomarine,BioMarine,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694099173450,6 gal,hmh00677,,229.28,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047610855498,bioweed,BioWeed,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694099271754,1 qt,hmh00251,,20.22,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047610855498,bioweed,BioWeed,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694099304522,1 gal,hmh00252,,62.16,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047610855498,bioweed,BioWeed,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694099337290,2.5 gal,hmh00680,,141.24,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047610855498,bioweed,BioWeed,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694099370058,6 gal,hmh00681,,330.00,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047610888266,camg,CaMg+,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694099402826,1 qt,hmh00253,,19.19,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047610888266,camg,CaMg+,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694099435594,1 gal,hmh00254,,61.50,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047610888266,camg,CaMg+,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694099468362,2.5 gal,hmh00682,,137.50,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047610888266,camg,CaMg+,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694099501130,6 gal,hmh00683,,314.50,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047610921034,diamond-black,Diamond Black,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694099992650,1 qt,hmh00255,,16.98,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047610921034,diamond-black,Diamond Black,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694100025418,1 gal,hmh00256,,52.30,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047610921034,diamond-black,Diamond Black,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694100058186,2.5 gal,hmh00684,,108.48,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047610921034,diamond-black,Diamond Black,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694100090954,6 gal,hmh00685,,209.98,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047610953802,diamond-nectar,Diamond Nectar,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694100123722,1 qt,hmh00199,,18.19,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047610953802,diamond-nectar,Diamond Nectar,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694100156490,2.5 gal,hmh00201,,97.05,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047610953802,diamond-nectar,Diamond Nectar,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694100189258,1 gal,hmh00200,,48.95,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047610953802,diamond-nectar,Diamond Nectar,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694100222026,6 gal,hmh00202,,194.00,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047611019338,floraduo-complete,FloraDuo Complete,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694100451402,FloraDuo A 16 oz,hmh00203,,11.09,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047611019338,floraduo-complete,FloraDuo Complete,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694100484170,FloraDuo A 1 qt,hmh00204,,15.89,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047611019338,floraduo-complete,FloraDuo Complete,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694100516938,FloraDuo A 1 gal,hmh00205,,35.89,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047611019338,floraduo-complete,FloraDuo Complete,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694100549706,FloraDuo A 2.5 gal,hmh00206,,79.10,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047611019338,floraduo-complete,FloraDuo Complete,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694100582474,FloraDuo A 6 gal,hmh00207,,158.50,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047611019338,floraduo-complete,FloraDuo Complete,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694100615242,FloraDuo B 16 oz,hmh00208,,11.09,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047611019338,floraduo-complete,FloraDuo Complete,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694100648010,FloraDuo B 1 qt,hmh00209,,15.89,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047611019338,floraduo-complete,FloraDuo Complete,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694100680778,FloraDuo B 1 gal,hmh00210,,35.89,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047611019338,floraduo-complete,FloraDuo Complete,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694100713546,FloraDuo B 2.5 gal,hmh00211,,79.10,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047611019338,floraduo-complete,FloraDuo Complete,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694100746314,FloraDuo B 6 gal,hmh00212,,170.00,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047611052106,floralicious-series,Floralicious Series,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694103531594,Floralicious Bloom 1 qt,hmh00213,,28.39,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047611052106,floralicious-series,Floralicious Series,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694103564362,Floralicious Bloom 1 gal,hmh00214,,84.90,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047611052106,floralicious-series,Floralicious Series,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694103597130,Floralicious Bloom 2.5 gal,hmh00215,,194.50,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047611052106,floralicious-series,Floralicious Series,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694103629898,Floralicious Grow 1 qt,hmh00216,,28.39,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047611052106,floralicious-series,Floralicious Series,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694103662666,Floralicious Grow 1 gal,hmh00217,,84.90,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047611052106,floralicious-series,Floralicious Series,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694103695434,Floralicious Grow 2.5 gal,hmh00218,,194.50,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047611084874,floralicious-plus,Floralicious Plus,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694103728202,8 oz,hmh00219,,23.09,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047611084874,floralicious-plus,Floralicious Plus,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694103760970,32 oz,hmh00221,,64.20,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047611084874,floralicious-plus,Floralicious Plus,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694103793738,16 oz,hmh00220,,36.39,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047611084874,floralicious-plus,Floralicious Plus,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694103826506,1 gal,hmh00222,,224.50,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047611117642,floranectar,FloraNectar,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694104055882,FloraNectar FruitnFusion 1 qt,hmh00223,,22.99,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047611117642,floranectar,FloraNectar,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694104088650,FloraNectar FruitnFusion 1 gal,hmh00224,,62.99,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8047611117642,floranectar,FloraNectar,ACTIVE,H Moon Hydro,grouped,gid://shopify/ProductVariant/42694104121418,FloraNectar FruitnFusion 2.5 gal,hmh00225,,139.95,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
