Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,SEO Title,SEO Description,Gift Card,Status
super-lemon-haze-feminised-lemon-skunk-x-super-silver-haze-5-seed,Super Lemon Haze (Feminised) Lemon Skunk x Super Silver Haze 5- Seed,,H Moon Hydro,,Seeds,"category:seeds, category:catalog_index, brand:H Moon Hydro, GREENHOUSE SEED",TRUE,Title,Default Title,,,,,HMH-SED-FE928D,0,shopify,0,deny,manual,50.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/SUPER_LEMON_HAZE_c.jpg?v=1761679089,1,Super Lemon Haze (Feminised) Lemon Skunk x Super Silver Haze 5- Seed,Super Lemon Haze (Feminised) Lemon Skunk x Super Silver Haze 5- Seed | H Moon Hydro,Shop Super Lemon Haze (Feminised) Lemon Skunk x Super Silver Haze 5- Seed by H Moon Hydro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
super-critical-feminised-big-bud-x-skunk-x-white-widow-5-seed,Super Critical (Feminised) Big Bud x Skunk x White Widow-5 Seed,,Advanced Nutrients,,Seeds,"category:seeds, category:catalog_index, brand:Advanced Nutrients, GREENHOUSE SEED",TRUE,Title,Default Title,,,,,HMH-SED-6C9166,0,shopify,0,deny,manual,42.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/SuperCritical_a0bd-n7.jpg?v=1761679074,1,Super Critical (Feminised) Big Bud x Skunk x White Widow-5 Seed,Super Critical (Feminised) Big Bud x Skunk x White Widow-5 Seed | H Moon Hydro,Shop Super Critical (Feminised) Big Bud x Skunk x White Widow-5 Seed by Advanced Nutrients at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
sugarlato-auto-feminised-kings-tart-x-gelato-41-auto-5-seed,Sugarlato Auto (Feminised) King’s Tart x Gelato #41 Auto/ 5 Seed,,H Moon Hydro,,Seeds,"category:seeds, category:catalog_index, brand:H Moon Hydro, GREENHOUSE SEED",TRUE,Title,Default Title,,,,,HMH-SED-A388EC,0,shopify,0,deny,manual,66.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/GHSC_SUGARLATO.jpg?v=1761679074,1,Sugarlato Auto (Feminised) King’s Tart x Gelato #41 Auto/ 5 Seed,Sugarlato Auto (Feminised) King’s Tart x Gelato #41 Auto/ 5 Seed | H Moon Hydro,Shop Sugarlato Auto (Feminised) King’s Tart x Gelato #41 Auto/ 5 Seed by H Moon Hydro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
jack-herer-auto-feminised-jack-herer-x-ruderalis-5-seed,Jack Herer Auto (Feminised) Jack Herer x Ruderalis-5 Seed,,H Moon Hydro,,Seeds,"category:seeds, category:catalog_index, brand:H Moon Hydro, GREENHOUSE SEED",TRUE,Title,Default Title,,,,,HMH-SED-20A566,0,shopify,0,deny,manual,42.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/JackHererAuto.jpg?v=1761678955,1,Jack Herer Auto (Feminised) Jack Herer x Ruderalis-5 Seed,Jack Herer Auto (Feminised) Jack Herer x Ruderalis-5 Seed | H Moon Hydro,Shop Jack Herer Auto (Feminised) Jack Herer x Ruderalis-5 Seed by H Moon Hydro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
kings-kush-feminised-og-kush-x-grape-5-seed,King's Kush (Feminised) OG Kush x Grape -5 Seed,,H Moon Hydro,,Seeds,"category:seeds, category:catalog_index, brand:H Moon Hydro, GREENHOUSE SEED",TRUE,Title,Default Title,,,,,HMH-SED-F01159,0,shopify,0,deny,manual,45.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/KingsKush_u3h2-2d.jpg?v=1761678937,1,King's Kush (Feminised) OG Kush x Grape -5 Seed,King's Kush (Feminised) OG Kush x Grape -5 Seed | H Moon Hydro,Shop King's Kush (Feminised) OG Kush x Grape -5 Seed by H Moon Hydro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
jacks-dream-feminised-jack-herer-x-a-m-s-5-seed,Jack’s Dream (Feminised) Jack Herer x A.M.S-5 Seed,,H Moon Hydro,,Seeds,"category:seeds, category:catalog_index, brand:H Moon Hydro, GREENHOUSE SEED",TRUE,Title,Default Title,,,,,HMH-SED-67D4F8,0,shopify,0,deny,manual,50.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/Jacks-Dream.jpg?v=1761678937,1,Jack’s Dream (Feminised) Jack Herer x A.M.S-5 Seed,Jack’s Dream (Feminised) Jack Herer x A.M.S-5 Seed | H Moon Hydro,Shop Jack’s Dream (Feminised) Jack Herer x A.M.S-5 Seed by H Moon Hydro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
jack-herer-feminised-haze-x-red-skunk-5-pk-seed,Jack Herer (Feminised) Haze x Red Skunk-5 pk Seed,,H Moon Hydro,,Seeds,"category:seeds, category:catalog_index, brand:H Moon Hydro, GREENHOUSE SEED",TRUE,Title,Default Title,,,,,HMH-SED-C527B8,0,shopify,0,deny,manual,44.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/JackHerer_21ju-zo_jpg.jpg?v=1761678936,1,Jack Herer (Feminised) Haze x Red Skunk-5 pk Seed,Jack Herer (Feminised) Haze x Red Skunk-5 pk Seed | H Moon Hydro,Shop Jack Herer (Feminised) Haze x Red Skunk-5 pk Seed by H Moon Hydro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
great-white-shark-feminised-super-skunk-x-brazilian-x-south-indian-5-seed,Great White Shark (Feminised) Super Skunk x Brazilian x South Indian.-5 SEED,,Great White,,Seeds,"category:seeds, category:catalog_index, brand:Great White, GREENHOUSE SEED",TRUE,Title,Default Title,,,,,HMH-SED-30CECB,0,shopify,0,deny,manual,45.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/GWS2022_en04-bc.jpg-1.jpg111111.jpg?v=1761678922,1,Great White Shark (Feminised) Super Skunk x Brazilian x South Indian.-5 SEED,Great White Shark (Feminised) Super Skunk x Brazilian x South Indian.-5 SEED | H Moon Hydro,Shop Great White Shark (Feminised) Super Skunk x Brazilian x South Indian.-5 SEED by Great White at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
francos-lemon-cheese-feminised-super-lemon-haze-x-exodus-cheese-5-sed,Franco's Lemon Cheese (Feminised) Super Lemon Haze x Exodus Cheese -5 sed,,H Moon Hydro,,Seeds,"category:seeds, category:catalog_index, brand:H Moon Hydro, GREENHOUSE SEED",TRUE,Title,Default Title,,,,,HMH-SED-933617,0,shopify,0,deny,manual,50.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/Francos_LemonCheese_WEB_jpg.jpg?v=1761678904,1,Franco's Lemon Cheese (Feminised) Super Lemon Haze x Exodus Cheese -5 sed,Franco's Lemon Cheese (Feminised) Super Lemon Haze x Exodus Cheese -5 sed | H Moon Hydro,Shop Franco's Lemon Cheese (Feminised) Super Lemon Haze x Exodus Cheese -5 sed by H Moon Hydro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
down-to-earth-neem-seed-meal-5-lb,Down To Earth Neem Seed Meal - 5 lb,,H Moon Hydro,,Seeds,"category:seeds, category:catalog_index, brand:H Moon Hydro",TRUE,Title,Default Title,,,,,hmh01799,0,shopify,0,deny,manual,15.95,,TRUE,TRUE,,,,Down To Earth Neem Seed Meal - 5 lb,Down To Earth Neem Seed Meal - 5 lb | H Moon Hydro,Shop Down To Earth Neem Seed Meal - 5 lb by H Moon Hydro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
diy-autoflowering-cannabis-by-jeff-lowenfels,DIY Autoflowering Cannabis by Jeff Lowenfels,,H Moon Hydro,,Seeds,"category:seeds, category:catalog_index, brand:H Moon Hydro",TRUE,Title,Default Title,,,,,HMH-SED-4B53CC,0,shopify,0,deny,manual,24.95,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/DIY-Auto.jpg?v=1761678837,1,DIY Autoflowering Cannabis by Jeff Lowenfels,DIY Autoflowering Cannabis by Jeff Lowenfels | H Moon Hydro,Shop DIY Autoflowering Cannabis by Jeff Lowenfels by H Moon Hydro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
big-bang-feminised-skunk-x-northern-light-x-el-nino-auto-5-seed,Big Bang (Feminised) Skunk x Northern Light x El Niño AUTO 5 Seed,,H Moon Hydro,,Seeds,"category:seeds, category:catalog_index, brand:H Moon Hydro, GREENHOUSE SEED",TRUE,Title,Default Title,,,,,HMH-SED-7FF5B6,0,shopify,0,deny,manual,45.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/BigBang.jpg?v=1761678796,1,Big Bang (Feminised) Skunk x Northern Light x El Niño AUTO 5 Seed,Big Bang (Feminised) Skunk x Northern Light x El Niño AUTO 5 Seed | H Moon Hydro,Shop Big Bang (Feminised) Skunk x Northern Light x El Niño AUTO 5 Seed by H Moon Hydro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
banana-krumble-feminised-banana-punch-x-og-kush-5-seed,Banana Krumble (Feminised) Banana Punch x OG Kush-5 Seed,,H Moon Hydro,,Seeds,"category:seeds, category:catalog_index, brand:H Moon Hydro, GREENHOUSE SEED",TRUE,Title,Default Title,,,,,HMH-SED-41BD88,0,shopify,0,deny,manual,50.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/BananaKrumble.jpg?v=1761678795,1,Banana Krumble (Feminised) Banana Punch x OG Kush-5 Seed,Banana Krumble (Feminised) Banana Punch x OG Kush-5 Seed | H Moon Hydro,Shop Banana Krumble (Feminised) Banana Punch x OG Kush-5 Seed by H Moon Hydro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
arjans-strawberry-haze-feminised-swiss-sativa-x-nl5-haze-mist-5-seed,Arjan's Strawberry Haze (Feminised) Swiss sativa x NL5 Haze Mist-5 seed,,H Moon Hydro,,Seeds,"category:seeds, category:catalog_index, brand:H Moon Hydro, GREENHOUSE SEED",TRUE,Title,Default Title,,,,,HMH-SED-9EF448,0,shopify,0,deny,manual,45.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/ArjanStrawberryHaze_4bvm-f8_jpg.jpg?v=1761678775,1,Arjan's Strawberry Haze (Feminised) Swiss sativa x NL5 Haze Mist-5 seed,Arjan's Strawberry Haze (Feminised) Swiss sativa x NL5 Haze Mist-5 seed | H Moon Hydro,Shop Arjan's Strawberry Haze (Feminised) Swiss sativa x NL5 Haze Mist-5 seed by H Moon Hydro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
alienz-auto-feminised-alienz-x-watermelon-auto-5-seed,AlienZ Auto (Feminised) Alienz x Watermelon Auto 5 Seed,,H Moon Hydro,,Seeds,"category:seeds, category:catalog_index, brand:H Moon Hydro, GREENHOUSE SEED",TRUE,Title,Default Title,,,,,HMH-SED-191E83,0,shopify,0,deny,manual,66.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/AlienzAuto-8.jpg?v=1761678764,1,AlienZ Auto (Feminised) Alienz x Watermelon Auto 5 Seed,AlienZ Auto (Feminised) Alienz x Watermelon Auto 5 Seed | H Moon Hydro,Shop AlienZ Auto (Feminised) Alienz x Watermelon Auto 5 Seed by H Moon Hydro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
haze-auto-x-white-widow-auto,Haze Auto x White Widow Auto,Haze Auto x White Widow Auto,Unknown,,Seeds,"category:seeds, category:catalog_index",TRUE,Title,Default Title,,,,,1961,0,shopify,0,deny,manual,50,0,TRUE,TRUE,,,,Haze Auto x White Widow Auto,Haze Auto x White Widow Auto | H Moon Hydro,Shop Haze Auto x White Widow Auto by Unknown at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
gelato-41-simi-full-term-11g,Gelato #41 Simi Full Term 11G,Gelato #41 Simi Full Term 11G,Atlas Seeds,,Seeds,"category:seeds, category:catalog_index, brand:Atlas Seeds",TRUE,Title,Default Title,,,,,HMH-SED-EF4A42,0,shopify,0,deny,manual,50,0,TRUE,TRUE,,,,Gelato #41 Simi Full Term 11G,Gelato #41 Simi Full Term 11G | H Moon Hydro,Shop Gelato #41 Simi Full Term 11G by Atlas Seeds at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
gelato-41-32-,GELATO #41-32%,GELATO #41-32%,Atlas Seeds,,Seeds,"category:seeds, category:catalog_index, brand:Atlas Seeds",TRUE,Title,Default Title,,,,,HMH-SED-04C470,0,shopify,0,deny,manual,50,0,TRUE,TRUE,,,,GELATO #41-32%,GELATO #41-32% | H Moon Hydro,Shop GELATO #41-32% by Atlas Seeds at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
trimpro-rotor-exit-chute,TRIMPRO ROTOR Exit Chute,,TrimPro,,Trimming,"category:trimming, category:catalog_index, brand:TrimPro",TRUE,Title,Default Title,,,,,hmh00768,0,shopify,0,deny,manual,17.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/trim-pro-rotor_6aa0ed98-1ac3-4d74-9eb5-85f0208ff86e.jpg?v=1761679121,1,TRIMPRO ROTOR Exit Chute,TRIMPRO ROTOR Exit Chute | H Moon Hydro,Shop TRIMPRO ROTOR Exit Chute by TrimPro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
trimpro-xl-replacement-bag,TRIMPRO XL replacement bag,,TrimPro,,Trimming,"category:trimming, category:catalog_index, brand:TrimPro",TRUE,Title,Default Title,,,,,hmh00764,0,shopify,0,deny,manual,155.00,,TRUE,TRUE,,,,TRIMPRO XL replacement bag,TRIMPRO XL replacement bag | H Moon Hydro,Shop TRIMPRO XL replacement bag by TrimPro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
trimbox-replacement-bag,TRIMBOX replacement bag,,Trimbox,,Trimming,"category:trimming, category:catalog_index, brand:Trimbox",TRUE,Title,Default Title,,,,,hmh00761,0,shopify,0,deny,manual,39.00,,TRUE,TRUE,,,,TRIMBOX replacement bag,TRIMBOX replacement bag | H Moon Hydro,Shop TRIMBOX replacement bag by Trimbox at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
trolley-wheel-replacement-kit,Trolley wheel replacement kit,"<img src=""https://hmoonhydro.com/wp-content/uploads/2019/08/light_rail_access.jpg"" alt="""" width=""175"" height=""187"" class=""alignnone size-full wp-image-545""><img src=""https://hmoonhydro.com/wp-content/uploads/2019/08/light_rail_access.jpg"" alt="""" width=""175"" height=""187"" class=""alignnone size-full wp-image-545"">",Unknown,,Trimming,"category:trimming, category:catalog_index",TRUE,Title,Default Title,,,,,hmh00907,0,shopify,0,deny,manual,4.50,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/light_rail_access_877a7c41-8789-48df-98c9-13f5a175e043.jpg?v=1761679116,1,Trolley wheel replacement kit,Trolley wheel replacement kit | H Moon Hydro,Shop Trolley wheel replacement kit by Unknown at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
trimpro-rotor-grate-size-1-4,"TRIMPRO ROTOR - grate size 1/4""",,TrimPro,,Trimming,"category:trimming, category:catalog_index, brand:TrimPro",TRUE,Title,Default Title,,,,,hmh00765,0,shopify,0,deny,manual,1795.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/trim-pro-rotor_31977043-2a16-4578-abab-d347c7c63a4c.jpg?v=1761679116,1,"TRIMPRO ROTOR - grate size 1/4""","TRIMPRO ROTOR - grate size 1/4"" | H Moon Hydro","Shop TRIMPRO ROTOR - grate size 1/4"" by TrimPro at H Moon Hydro. Quality hydroponic supplies for serious growers.",FALSE,active
trimpro-workstation-grate-mixed,TRIMPRO Workstation grate mixed,,TrimPro,,Trimming,"category:trimming, category:catalog_index, brand:TrimPro",TRUE,Title,Default Title,,,,,hmh00755,0,shopify,0,deny,manual,439.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/trim-pro-workstation.jpg?v=1761679116,1,TRIMPRO Workstation grate mixed,TRIMPRO Workstation grate mixed | H Moon Hydro,Shop TRIMPRO Workstation grate mixed by TrimPro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
trimbox-workstation-stand-only,TRIMBOX Workstation STAND ONLY,,Trimbox,,Trimming,"category:trimming, category:catalog_index, brand:Trimbox",TRUE,Title,Default Title,,,,,hmh00759,0,shopify,0,deny,manual,395.00,,TRUE,TRUE,,,,TRIMBOX Workstation STAND ONLY,TRIMBOX Workstation STAND ONLY | H Moon Hydro,Shop TRIMBOX Workstation STAND ONLY by Trimbox at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
trimpro-replacement-grate-original-1-4,"TRIMPRO replacement grate original 1/4""",,TrimPro,,Trimming,"category:trimming, category:catalog_index, brand:TrimPro",TRUE,Title,Default Title,,,,,hmh00753,0,shopify,0,deny,manual,260.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/trim-pro_24ea9daa-dd68-40ed-81a3-bb998fe120dd.jpg?v=1761679110,1,"TRIMPRO replacement grate original 1/4""","TRIMPRO replacement grate original 1/4"" | H Moon Hydro","Shop TRIMPRO replacement grate original 1/4"" by TrimPro at H Moon Hydro. Quality hydroponic supplies for serious growers.",FALSE,active
trimpro-rotor-replacement-motor,TRIMPRO ROTOR replacement motor,,TrimPro,,Trimming,"category:trimming, category:catalog_index, brand:TrimPro",TRUE,Title,Default Title,,,,,hmh00769,0,shopify,0,deny,manual,395.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/trim-pro-rotor_03b25259-6a93-4283-b74e-9adecda2b970.jpg?v=1761679110,1,TRIMPRO ROTOR replacement motor,TRIMPRO ROTOR replacement motor | H Moon Hydro,Shop TRIMPRO ROTOR replacement motor by TrimPro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
trimpro-rotor-work-station-w-rotor,TRIMPRO ROTOR Work Station w/ Rotor,,TrimPro,,Trimming,"category:trimming, category:catalog_index, brand:TrimPro",TRUE,Title,Default Title,,,,,hmh00766,0,shopify,0,deny,manual,2050.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/trim-pro-rotor.jpg?v=1761679110,1,TRIMPRO ROTOR Work Station w/ Rotor,TRIMPRO ROTOR Work Station w/ Rotor | H Moon Hydro,Shop TRIMPRO ROTOR Work Station w/ Rotor by TrimPro at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
trimbox,TRIMBOX,,Trimbox,,Trimming,"category:trimming, category:catalog_index, brand:Trimbox",TRUE,Title,Default Title,,,,,hmh00758,0,shopify,0,deny,manual,895.00,,TRUE,TRUE,,,,TRIMBOX,TRIMBOX | H Moon Hydro,Shop TRIMBOX by Trimbox at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
8-flange,"8"" Flange",,Unknown,,Catalog Index,"category:catalog_index, category:ventilation_accessories",TRUE,Title,Default Title,,,,,hmh00741,0,shopify,0,deny,manual,26.58,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/profilter_23060aa4-67bb-4ef2-acf9-4d5118330e9f.jpg?v=1761678764,1,"8"" Flange","8"" Flange | H Moon Hydro","Shop 8"" Flange by Unknown at H Moon Hydro. Quality hydroponic supplies for serious growers.",FALSE,active
8-in-x-25-ft-flexible-duct-w-2-clamps-included,8 in. x 25 ft flexible duct w / 2 clamps included,,Unknown,,Catalog Index,"category:catalog_index, category:ventilation_accessories",TRUE,Title,Default Title,,,,,hmh00800,0,shopify,0,deny,manual,31.95,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/flex_duct_808e9d72-2865-4723-ac72-d6745d7ea474.jpg?v=1761678756,1,8 in. x 25 ft flexible duct w / 2 clamps included,8 in. x 25 ft flexible duct w / 2 clamps included | H Moon Hydro,Shop 8 in. x 25 ft flexible duct w / 2 clamps included by Unknown at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
6-flange,"6"" Flange",,Unknown,,Catalog Index,"category:catalog_index, category:ventilation_accessories",TRUE,Title,Default Title,,,,,hmh00740,0,shopify,0,deny,manual,26.58,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/profilter_fa58fd33-719c-4dd5-b0f8-03b4c8f15c6f.jpg?v=1761678756,1,"6"" Flange","6"" Flange | H Moon Hydro","Shop 6"" Flange by Unknown at H Moon Hydro. Quality hydroponic supplies for serious growers.",FALSE,active
6-in-x-25-ft-flexible-duct-w-2-clamps-included,6 in. x 25 ft flexible duct W/ 2 clamps included,,Unknown,,Catalog Index,"category:catalog_index, category:ventilation_accessories",TRUE,Title,Default Title,,,,,hmh00799,0,shopify,0,deny,manual,24.95,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/flex_duct_58145f15-cc2c-43b4-a715-99803e88c2a8.jpg?v=1761678755,1,6 in. x 25 ft flexible duct W/ 2 clamps included,6 in. x 25 ft flexible duct W/ 2 clamps included | H Moon Hydro,Shop 6 in. x 25 ft flexible duct W/ 2 clamps included by Unknown at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
8-in-backdraft-damper,8 in. Backdraft Damper,,Unknown,,Catalog Index,"category:catalog_index, category:ventilation_accessories",TRUE,Title,Default Title,,,,,hmh00784,0,shopify,0,deny,manual,36.95,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/backdraft_dampers_827c67d5-89d1-4392-865b-2599f46933be.jpg?v=1761678756,1,8 in. Backdraft Damper,8 in. Backdraft Damper | H Moon Hydro,Shop 8 in. Backdraft Damper by Unknown at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
