Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
humboldt-sea-cal-1-gal,Humboldt Sea Cal 1 gal,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00359,340.1942775,,0,deny,manual,130.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/humboldt_sea-cal_36f81f80-9ec2-49b0-bf91-2f3bce7bed4d.jpg?v=1761678936,1,"",false,,,,oz,,,active
humboldt-micro-1-qt,Humboldt Micro 1 qt,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00345,0.0,,0,deny,manual,15.80,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/humboldt_micro_ef8560eb-1e2e-48fd-bb6d-8f7e4373acd8.jpg?v=1761678936,1,"",false,,,,lb,,,active
humboldt-oneness-15-gal,Humboldt Oneness 15 gal,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00379,5102.9141625,,0,deny,manual,1050.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/oneness_small_41ce74bd-364c-4cef-9a79-5d333d6b552e.jpg?v=1761678936,1,"",false,,,,oz,,,active
humboldt-sea-cal-1-qt,Humboldt Sea Cal 1 qt,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00358,0.0,,0,deny,manual,34.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/humboldt_sea-cal.jpg?v=1761678936,1,"",false,,,,lb,,,active
humboldt-sticky-foliar-feed-16-oz,Humboldt Sticky Foliar Feed 16 oz,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00442,0.0,,0,deny,manual,16.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/humboldt_sticky.jpg?v=1761678936,1,"",false,,,,lb,,,active
ionic-coco-grow-soil-hydro-gal,Ionic Coco Grow Soil/Hydro Gal.,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01619,0.0,,0,deny,manual,56.10,,true,true,,,,,,,,,false,,,,lb,,,active
ionic-bloom-3-2-6-premium-plant-nutrient-qt,Ionic® Bloom 3-2-6 Premium Plant Nutrient Qt.,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01602,0.0,,0,deny,manual,22.44,,true,true,,,,,,,,,false,,,,lb,,,active
humboldt-master-b-1-gal,Humboldt Master B 1 gal,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00369,0.0,,0,deny,manual,70.20,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/humboldt_master_b_87cbaae3-92be-4ffe-bace-6a1c62540050.jpg?v=1761678937,1,"",false,,,,lb,,,active
ionic-coco-bloom-soil-hydro-gal,Ionic Coco Bloom Soil/hydro Gal,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01618,0.0,,0,deny,manual,56.10,,true,true,,,,,,,,,false,,,,lb,,,active
ionic-bloom-3-2-6-premium-plant-nutrient-2-5-gallon,Ionic® Bloom 3-2-6 Premium Plant Nutrient 2.5 Gallon,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01604,0.0,,0,deny,manual,112.00,,true,true,,,,,,,,,false,,,,lb,,,active
humboldt-nutrients-calyx-magnum-2-0-0-qt,Humboldt Nutrients Calyx Magnum 2 - 0 - 0/Qt.,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01662,0.0,,0,deny,manual,19.30,,true,true,,,,,,,,,false,,,,lb,,,active
hurricane-inline-fan-8,"Hurricane Inline Fan 8""","",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01246,0.0,,0,deny,manual,169.95,,true,true,,,,,,,,,false,,,,lb,,,active
humboldt-bloom-2-5-gal,Humboldt Bloom  2.5 gal,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00352,850.48569375,,0,deny,manual,65.52,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/humboldt_bloom_efc6088b-33d4-4185-9cf6-98acbc85e55d.jpg?v=1761678929,1,"",false,,,,oz,,,active
humboldt-honey-hydro-carbs-1-qt,Humboldt Honey Hydro Carbs 1 qt,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00430,59.5339985625,,0,deny,manual,12.88,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/humboldt_honey_hydro_carbs_806eef8e-9de4-40bd-b5df-e5d49a5d59e8.jpg?v=1761678929,1,"",false,,,,oz,,,active
humboldt-honey-hydro-carbs-2-5-gal,Humboldt Honey Hydro Carbs 2.5 gal,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00432,0.0,,0,deny,manual,93.60,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/humboldt_honey_hydro_carbs_656cc196-bfa9-41d4-a776-fccb6dc9d4b6.jpg?v=1761678929,1,"",false,,,,lb,,,active
humboldt-master-a-1-qt,Humboldt Master A 1 qt,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00364,85.048569375,,0,deny,manual,23.40,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/humboldt_master_a_602a3055-3996-4fc0-9681-d76a6be3f77b.jpg?v=1761678929,1,"",false,,,,oz,,,active
humboldt-micro-2-5-gal,Humboldt Micro  2.5 gal,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00348,850.48569375,,0,deny,manual,83.06,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/humboldt_micro.jpg?v=1761678928,1,"",false,,,,oz,,,active
humboldt-master-b-2-5-gal,Humboldt Master B 2.5 gal,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00370,0.0,,0,deny,manual,146.24,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/humboldt_master_b.jpg?v=1761678928,1,"",false,,,,lb,,,active
humboldt-master-a-2-5-gal,Humboldt Master A 2.5 gal,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00366,850.48569375,,0,deny,manual,146.24,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/humboldt_master_a.jpg?v=1761678928,1,"",false,,,,oz,,,active
humboldt-bloom-5-gal,Humboldt Bloom 5 gal,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00353,0.0,,0,deny,manual,117.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/humboldt_bloom_001cafee-9982-41d6-93f4-993375ee5aa6.jpg?v=1761678929,1,"",false,,,,lb,,,active
humboldt-master-a-1-gal,Humboldt Master A 1 gal,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00365,0.0,,0,deny,manual,70.20,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/humboldt_master_a_b76876a5-869a-40ad-a115-832cefc68265.jpg?v=1761678929,1,"",false,,,,lb,,,active
humboldt-honey-es-1-gal,Humboldt Honey ES 1 gal,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00435,0.0,,0,deny,manual,73.72,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/humboldt_honey_es_82b77c94-8c02-4327-a773-225b8fc64da6.jpg?v=1761678929,1,"",false,,,,lb,,,active
humboldt-grow-1-qt,Humboldt Grow 1 qt,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00341,85.048569375,,0,deny,manual,11.70,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/humboldt_grow_11c7b965-e7f3-4b4c-9bbb-37f70d5e8d9e.jpg?v=1761678929,1,"",false,,,,oz,,,active
humboldt-honey-hydro-carbs-1-gal,Humboldt Honey Hydro Carbs 1 gal,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00431,0.0,,0,deny,manual,43.28,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/humboldt_honey_hydro_carbs.jpg?v=1761678928,1,"",false,,,,lb,,,active
humboldt-bloom-1-gal,Humboldt Bloom 1 gal,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00351,0.0,,0,deny,manual,29.84,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/humboldt_bloom.jpg?v=1761678929,1,"",false,,,,lb,,,active
humboldt-honey-es-5-gal,Humboldt Honey ES 5 gal,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00437,1417.47615625,,0,deny,manual,301.86,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/humboldt_honey_es_cfbc88a0-2b8e-430f-9f72-ef81a7cf41d1.jpg?v=1761678929,1,"",false,,,,oz,,,active
hum-bolt-1-gal,Hum-Bolt 1 gal,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00408,0.0,,0,deny,manual,58.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/humboldt_hum-bolt_8c825a48-27d9-477c-8c63-7f0573f499d7.jpg?v=1761678929,1,"",false,,,,lb,,,active
humboldt-honey-es-1-qt,Humboldt Honey ES 1 qt,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00434,0.0,,0,deny,manual,23.40,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/humboldt_honey_es.jpg?v=1761678929,1,"",false,,,,lb,,,active
humboldt-grow-1-gal,Humboldt Grow 1 gal,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00342,0.0,,0,deny,manual,29.84,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/humboldt_grow_c5f4f41d-68b6-416a-957a-2b11728acbfd.jpg?v=1761678929,1,"",false,,,,lb,,,active
humboldt-dueceduece-1-qt,Humboldt DueceDuece 1 qt,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00372,85.048569375,,0,deny,manual,20.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/duece_duece_a180f76b-e435-4584-85fa-283e2c008137.jpg?v=1761678929,1,"",false,,,,oz,,,active
humboldt-big-up-powder-5-lbs,Humboldt Big Up Powder 5 lbs,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00356,0.0,,0,deny,manual,200.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/humboldt_bigup_947dfb3d-586d-434a-ace2-eca4b91b8dd8.jpg?v=1761678929,1,"",false,,,,lb,,,active
humboldt-big-up-powder-1-lb,Humboldt Big Up Powder 1 lb,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00355,0.0,,0,deny,manual,50.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/humboldt_bigup_ece7f266-78a5-437d-bfe8-038bc2aaa04f.jpg?v=1761678929,1,"",false,,,,lb,,,active
humboldt-big-up-powder-10-lbs,Humboldt Big Up Powder 10 lbs,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00357,283.49523125,,0,deny,manual,380.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/humboldt_bigup.jpg?v=1761678929,1,"",false,,,,oz,,,active
humboldt-grow-2-5-gal,Humboldt Grow 2.5 gal,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00343,0.0,,0,deny,manual,65.52,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/humboldt_grow_d18acf0d-4660-4b98-96ab-80dab76fbc50.jpg?v=1761678928,1,"",false,,,,lb,,,active
humboldt-grow-5-gal,Humboldt Grow 5 gal,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00344,1700.9713875,,0,deny,manual,117.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/humboldt_grow.jpg?v=1761678928,1,"",false,,,,oz,,,active
humboldt-bloom-1-qt,Humboldt Bloom 1 qt,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00350,0.0,,0,deny,manual,11.70,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/humboldt_bloom_acc1258e-4676-4429-9e73-1d786f3670ff.jpg?v=1761678929,1,"",false,,,,lb,,,active
hum-bolt-2-5-gal,Hum-Bolt 2.5 gal,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00409,708.738078125,,0,deny,manual,134.56,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/humboldt_hum-bolt_d638480f-33f7-4c88-88e1-3bacbb60b3dc.jpg?v=1761678929,1,"",false,,,,oz,,,active
humboldt-dueceduece-1-gal,Humboldt DueceDuece 1 gal,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00373,0.0,,0,deny,manual,70.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/duece_duece.jpg?v=1761678928,1,"",false,,,,lb,,,active
hum-bolt-1-qt,Hum-Bolt 1 qt,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00407,0.0,,0,deny,manual,17.56,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/humboldt_hum-bolt.jpg?v=1761678928,1,"",false,,,,lb,,,active
great-white-shark-feminised-super-skunk-x-brazilian-x-south-indian-5-seed,Great White Shark (Feminised) Super Skunk x Brazilian x South Indian.-5 SEED,"",H Moon Hydro,,simple,GREENHOUSE SEED,false,Title,Default Title,,,,,,,,,7.08738078125,,0,deny,manual,45.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/GWS2022_en04-bc.jpg-1.jpg111111.jpg?v=1761678922,1,"Description 20% SATIVA - 80% INDICA Genetics Super Skunk x Brazilian x South Indian. Hemp Seed Certificate Of Analysis Flowering Indoor 9 weeks, with a yield up to 800 gr/m.2. Very good for SoG and ScrOG. Flowering Outdoor Finishes by the first week of October (North hemisphere) with a production up to 1000 gr/plant. Awards 1stBio HTCC 1997.",false,,,,oz,,,active
grease-gun-auto-seed-8pk,Grease Gun Auto-Seed 8pk,"",H Moon Hydro,,simple,Atlas Seed,false,Title,Default Title,,,,,,,,,7.08738078125,,0,deny,manual,50.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/Atlas-Seed-Grease-Gun-7_ff0995f9-36d5-4958-8f99-f46de8544bd1.webp?v=1761678922,1,"",false,,,,oz,,,active
grease-gun-auto-seed-8pk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/atlas-1_ffc8257d-c316-465e-a904-18463d9a87a1.jpg?v=1761678922,2,"",,,,,,,,
garden-fungicide-32-oz,Garden Fungicide 32 oz,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00563,0.0,,0,deny,manual,9.95,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/safer_garden_fungicide_6bdf3981-6cd7-499e-913c-8db91ae245fa.jpg?v=1761678922,1,"",false,,,,lb,,,active
holland-secret-micro-h-w-10l,Holland Secret Micro H.W 10L,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00291,793.7866475,,0,deny,manual,150.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/HSMicro_e53a358f-2068-47e4-b559-1860bb520f8a.jpg?v=1761678922,1,"",false,,,,oz,,,active
hard-water-flora-micro-6-gal,Hard Water Flora Micro 6 gal,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00169,1871.06852625,,0,deny,manual,130.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/FloraMicroHW_be24f8ff-98eb-40ac-a092-5a199f2b4805.jpg?v=1761678922,1,"",false,,,,oz,,,active
holy-punch-feminised-the-church-x-grape-photo-5-seed,Holy Punch (Feminised) The Church x Grape Photo 5 Seed,"",H Moon Hydro,,simple,GREENHOUSE SEED,false,Title,Default Title,,,,,,,,,7.08738078125,,0,deny,manual,45.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/Holy-Punch-photo.jpg?v=1761678922,1,"",false,,,,oz,,,active
holy-punch-feminised-the-church-x-grape-photo-5-seed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/OIP_fb08d3a3-8955-4246-aeb0-cac80152b904.webp?v=1761678921,2,"",,,,,,,,
general-organics-starter-box,General Organics Starter Box,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00038,226.796185,,0,deny,manual,56.25,,true,true,,,,,,,,,false,,,,oz,,,active
gaia-mania-gallon,Gaia Mania Gallon,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01391,340.1942775,,0,deny,manual,50.00,,true,true,,,,,,,,,false,,,,oz,,,active
gaia-mania-quart,Gaia Mania Quart,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01390,141.747615625,,0,deny,manual,17.00,,true,true,,,,,,,,,false,,,,oz,,,active
grow-grease-fermented-vegetative-plant-juice,Grow Grease * Fermented Vegetative Plant Juice,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,,239.66686849875,shopify,100,deny,manual,29.97,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/GrowGreasecopy-1-scaled.webp?v=1761678916,1,"",false,,,,oz,,,active
grow-natural-2-5-gal,Grow Natural 2.5 gal,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00399,708.738078125,,0,deny,manual,222.30,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/humboldt_grow_natural_df6b2658-8aed-4c1f-96a4-f1b0073adf60.jpg?v=1761678916,1,"",false,,,,oz,,,active
gold-label-hybrid,GOLD LABEL * HYBRID,"<p><br data-mce-bogus=""1""></p>",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,,239.66686849875,shopify,99,continue,manual,75.97,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/BisonExtractcopy_3d4d82d6-de13-44d3-9648-f399fff099fa2-scaled.webp?v=1761678916,1,"",false,,,,oz,,,active
grodan-hugo-6in-x-6in-x-6in-pre-cut-holes,Grodan Hugo - 6in x 6in x 6in - Pre-Cut Holes,"[caption id=""attachment_63668"" align=""alignnone"" width=""200""]<img class=""size-medium wp-image-63668"" src=""https://hmoonhydro.com/wp-content/uploads/2024/09/GRD286616biggg-mama-200x200.jpg"" alt=""GRODAN"" width=""200"" height=""200""> #iGRODAN HUGOmage_title[/caption]",H Moon Hydro,,simple,GRO-Block,false,Title,Default Title,,,,,,,,,935.534263125,shopify,10,deny,manual,250.00,297.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/GRD286616biggg-mama_81a41cb5-9ec2-440a-8798-54ac5922c48c.jpg?v=1761678916,1,GRODAN,false,,,,oz,,,active
holland-secret-micro-h-w-1l,Holland Secret Micro H.W. 1L,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00289,85.048569375,,0,deny,manual,29.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/HSMicro_0d77ae8d-5492-45c4-bd54-2ed5734d09b4.jpg?v=1761678916,1,"",false,,,,oz,,,active
gmo-auto-seed-8pk,GMO Auto-Seed 8pk,"",H Moon Hydro,,simple,Atlas Seed,false,Title,Default Title,,,,,,,,,7.08738078125,,0,deny,manual,50.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/Atlas-Seed-Grease-Gun-7.webp?v=1761678916,1,"",false,,,,oz,,,active
gmo-auto-seed-8pk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/atlas-1_be8aa398-0cef-4cdd-988a-ab8560bcb12f.jpg?v=1761678915,2,"",,,,,,,,
holland-secret-micro-23l,Holland Secret Micro 23L,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00288,0.0,,0,deny,manual,299.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/HSMicro_006961b9-087b-4099-9954-d59b6067ac5f.jpg?v=1761678916,1,"",false,,,,lb,,,active
hard-water-flora-micro-1-gal,Hard Water Flora Micro 1 gal,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00167,0.0,,0,deny,manual,36.58,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/FloraMicroHW_bdaa3b49-8a67-4e9a-b017-a517340cd612.jpg?v=1761678915,1,"",false,,,,lb,,,active
grow-natural-1-qt,Grow Natural 1 qt,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00397,85.048569375,,0,deny,manual,26.32,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/humboldt_grow_natural_180b6cbb-179a-4972-90ec-c3c6f02ce407.jpg?v=1761678915,1,"",false,,,,oz,,,active
grow-big-liquid-plant-food-1-qt,Grow Big Liquid Plant Food (1 qt),"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01087,283.49523125,,0,deny,manual,35.99,38.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/product_growbigliqplnt_b0d73d41-38a4-4445-b76b-34481eba880c.jpg?v=1761678916,1,"",false,,,,oz,,,active
froot-by-the-foot-auto-seed-8-pk,Froot by the Foot Auto -Seed-8 pk,"",H Moon Hydro,,simple,Atlas Seed,false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,50.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/Atlas-Seed-Froot-by-the-Foot-1-1.webp?v=1761678916,1,"",false,,,,lb,,,active
froot-by-the-foot-auto-seed-8-pk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/atlas-1_697afa48-a752-4179-ba07-fc92c541fed3.jpg?v=1761678916,2,"",,,,,,,,
gmo-og-auto-seed-8-pack,GMO OG-Auto – Seed-8 Pack,"",H Moon Hydro,,simple,Atlas Seed,false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,50.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/Atlas-Seed-GMO-OG-1-2.webp?v=1761678916,1,"",false,,,,lb,,,active
gmo-og-auto-seed-8-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/atlas-1_fa6bdcba-36f4-4438-ad80-ea97efa78abf.jpg?v=1761678915,2,"",,,,,,,,
hard-water-flora-micro-2-5-gal,Hard Water Flora Micro 2.5 gal,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00168,822.136170625,,0,deny,manual,64.95,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/FloraMicroHW_546ebd51-d1b5-4fe6-b610-42dde3b5f84d.jpg?v=1761678915,1,"",false,,,,oz,,,active
herculean-harvest-gallon,Herculean Harvest Gallon,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01395,0.0,,0,deny,manual,36.00,,true,true,,,,,,,,,false,,,,lb,,,active
holland-secret-bloom-1-l,Holland Secret Bloom 1 L,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00296,0.0,,0,deny,manual,24.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/HSBloom_0992377c-51d6-4965-abcc-de1a7136ba9f.jpg?v=1761678916,1,"",false,,,,lb,,,active
gardening-indoors-with-cuttings,Gardening Indoors with Cuttings,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00006,0.0,,0,deny,manual,14.95,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/thumb_books_gardening_indoors_cuttings.gif?v=1761678916,1,"",false,,,,lb,,,active
holland-secret-micro-1l,Holland Secret Micro 1L,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh00285,0.0,,0,deny,manual,28.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/HSMicro_b275f003-f36e-4da5-a17a-c53da4681a90.jpg?v=1761678916,1,"",false,,,,lb,,,active
grow-big-liquid-plant-food-1-gal,Grow Big Liquid Plant Food (1 gal),"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01088,0.0,,0,deny,manual,70.29,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/product_growbigliqplnt.jpg?v=1761678916,1,"",false,,,,lb,,,active
holland-secret-starter-pack-2,Holland Secret Starter Pack,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01486,226.796185,,0,deny,manual,49.95,,true,true,,,,,,,,,false,,,,oz,,,active
hortilux-1000-w-blue-daylight-metal-halide,Hortilux- 1000 W Blue Daylight Metal Halide,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01520,283.49523125,,0,deny,manual,110.00,239.95,true,true,,,,,,,,,false,,,,oz,,,active
hortilux-lu600-watt-htl-en-hps,Hortilux LU600 Watt/HTL/EN HPS,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01517,283.49523125,,0,deny,manual,45.50,89.00,true,true,,,,,,,,,false,,,,oz,,,active
hortilux-lu400-watt-htl-en,Hortilux LU400 Watt/HTL/EN,"",H Moon Hydro,,simple,"",false,Title,Default Title,,,,,,,,hmh01518,0.0,,0,deny,manual,45.50,94.95,true,true,,,,,,,,,false,,,,lb,,,active
garlic-jam-auto-seed-8pk,Garlic Jam Auto-Seed 8pk,"",H Moon Hydro,,simple,Atlas Seed,false,Title,Default Title,,,,,,,,,7.08738078125,,0,deny,manual,50.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/Atlas-Seed-Garlic-Jam.webp?v=1761678909,1,"",false,,,,oz,,,active
garlic-jam-auto-seed-8pk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0672/5730/3114/files/atlas-1_53aa642b-d6a1-4613-a7f3-601be49829b6.jpg?v=1761678909,2,"",,,,,,,,
